year,scheme,title
2025,PKMRE,Efektivitas Biosalt Sargassum Sp. dalam Mereduksi Aktivitas Renin Angiotensin-Aldosteron System dan Recovery Sel Proksimal pada Renovascular Hypertension Model Goldblatt 2KIC
2025,PKMRE,Kajian Farmakologis Nanospray Flavonoid Limbah Kulit Buah Coklat (Theobroma Cacao L.) dalam Inhibisi Dini Aterogenesis melalui Jalur Reactive Oxygen Species
2025,PKMRE,Kajian Seluler Lipid-Polymer Hybrid Nanoparticle Ekstrak Sargassum sp. Terhadap Proliferasi Vascular Smooth Muscle Cells Arteri Pada Hewan Model Stenotic-Atherosclerosis
2025,PKMRE,Potensi Nanostructured Lipid Carrier Isolat Alginat dan Flavonoid Alga Non-Budidaya Sargassum Sebagai Serum Anti-Aging Melalui Penghambatan Stratum Corneum Thickening
2025,PKMK,Ecobloom: Buket Bunga Ramah Lingkungan Yang Tumbuh Menjadi Kehidupan Baru
2025,PKMK,GEN-BALL : Bola Fitoremediasi Genjer (Limnocharis flava) sebagai Eco-Friendly Water Filter untuk Adsorpsi Polutan dan Keseimbangan Biokimiawi Air
2025,PKMPM,BARAVAC : Media Edukasi Personal Hygiene dan Food Habit Pada Anak Autisme di SLB Untung Tuah Kota Samarinda
2025,PKMPM,Etam-Natureguard: Penguatan Environment Mindfullness di SLBN Pembina Provinsi Kalimantan Timur melalui Pengembangan Lovaas Method
2025,PKMPM,Rescue Rangers: Pengembangan Disaster Preparedness Culture pada Anak Sekolah Dasar berbasis Games Based Experiental Learning di SDN 013 Samarinda Utara
2025,PKMRE,Uji Bioaktivitas Antitumor Ekstrak Tumbuhan Katuk Hutan (Breynia cernua) sebagai Pengobatan Tradisional Suku Kanum dari Hutan Merauke
2025,PKMRSH,Menggali Kearifan Lokal : Ritual Yamu sebagai Implementasi Restorative Justice dalam Penyelesaian Delik Adat oleh Masyarakat Adat Marind-Anim
2025,PKMRSH,Persepsi Masyarakat Adat Papua terhadap Transmigran di Wilayah Perbatasan: Studi Kasus Masyarakat Multikulturalisme
2025,PKMK,ZECO BAG : Inovasi Produk Eco-Friendly Penjernih Minyak Jelantah dan Limbah Tongkol Jagung dan Tempurung Kelapa
2025,PKMPM,Pemberdayaan Kader Posyandu melalui Produksi Cookies Fortifikasi Daun Kelor dan Tulang Ikan Lele Untuk Pencegahan Stunting di Kelurahan Hunggaluwa
2025,PKMPM,Pemberdayaan Karang Taruna Desa Ulapato A Dalam Mengatasi Permasalahan Remaja Putus Sekolah dengan Solusi Ruang Edukatif Berbasis Studio Kreatif
2025,PKMRE,Ekplorasi bakteri karbonoklastik potensi bioditif dari kawasan karst Gorontalo
2025,PKMK,MEOWGICS: Pemanfaatan Kolagen dari Tulang Ikan Kembung (Rastrelliger sp.) untuk Mencegah Kerontokan Rambut pada Kucing
2025,PKMK,ARUNA: Alat Robotik untuk Navigasi dan Angkut Sampah Berbasis Kapal di Wilayah Muara Angke Jakarta Mendukung SDGs (life below water)
2025,PKMRE,Ekstrak Okra ( Abelmoschus esculentus) sebagai Agen Reduksi Nitrosamin Tembakau untuk Mengurangi Risiko pada Perokok Pasif
2025,PKMRE,Pemanfaatan SiO₂ dari Abu Sekam Padi dan Fe₃O₄ dalam Komposit Fe₃O₄/SiO₂/Polikaprolakton sebagai Penyerap Gelombang Mikro
2025,PKMRE,Resveratrol Tempe dalam Sistem Nano: Strategi Baru Penghantaran Senyawa sebagai Solusi Perawatan Kulit Anti-Penuaan
2025,PKMPM,Acceptance-Based Behavioral Therapy untuk Pemulihan Trauma Korban Pelecehan Seksual Binaan Dinas Pemberdayaan Perempuan dan Perlindungan Anak Kabupaten Maros
2025,PKMPM,Math Healing : Mengatasi Stigma Negatif Matematika dengan Cognitive Behavioral Therapy (CBT) Berbasis Edutainment
2025,PKMPM,MathPlay: Implementasi Pembelajaran Matematika Berbasis Permainan Squid Game untuk mengatasi Kejenuhan Belajar Matematika Siswa SDN 9 KELARA
2025,PKMRSH,Cyber Grooming Prevention Kit-Panduan Digital Interaktif untuk Siswa SD Berbasis Digital Natives Theory Marc Prensky
2025,PKMRSH,Educational Innovation through Documentary Films: Pelestarian Budaya dalam Pembelajaran Nilai-Nilai Karakter Nene Mallomo pada Siswa SD Kabupaten Sidrap
2025,PKMRSH,Eksplorasi Pappaseng sebagai Strategi Mitigasi Konflik Sosial Analisis Wacana pada Narasi Politik Andi di Kabupaten Bone
2025,PKMRSH,Konstruksi Identitas Santri dalam Lingkungan Restriktif: Analisis Pubertas dan Disorientasi Seksual dalam Perspektif Teori ERG Alderfer
2025,PKMRSH,MathAR: Modul Augmented Reality Berbasis Etnomatematika Museum Kota Makassar sebagai Solusi Peningkatan Pemahaman dan Pemecahan Masalah Geometri Siswa Sekolah Dasar
2025,PKMRSH,"Pangngadereng dalam Lontara Latoa: Solusi Lokal dalam Naskah Leluhur Bugis untuk Mitigasi Kekerasan, Intoleransi, dan Perundungan di Sekolah"
2025,PKMRSH,Pappaseng To Riolo: Membumikan Budaya Siri’ Na Pacce Sebagai Upaya Preventif Kekerasan Seksual Pada Anak Melalui Support System Smart Comic
2025,PKMRSH,Strategi Linguistik dalam Teks Phishing: Analisis Tindak Tutur Manipulatif dalam Pesan Penipuan Online dan Implikasinya bagi Literasi Keamanan Digital
2025,PKMRSH,Tusalama': Menyelami Character Spritual Resilience Syekh Yusuf Al-Makassari sebagai Elevasi Mentalitas Pencegah Suicide Behavior akibat Sexual Violence Remaja perspektif Pargament
2025,PKMK,Inovasi Cling Wrap Biodegradable Berbasis Lidah Buaya sebagai Pengganti Plastik Wrap yang Ramah Lingkungan
2025,PKMK,Inovasi Heigrow Fruit Cover Berbahan Dasar Polypropylene dan Chitosan untuk Pembungkus Buah Optimal serta Bisnis Berkelanjutan
2025,PKMK,Inovasi Pupuk Multinutrisi dari Limbah Kulit Pisang dan Daun Kelor untuk Meningkatkan Produktivitas Urban Farming
2025,PKMK,Inovasi Spray Antiinflamasi Skabies Menggunakan Daun Jatropha curcas dan Limbah Kulit Citrus sinensis Guna Mendukung Kehidupan Sehat dan Produksi Berkelanjutan
2025,PKMK,Speaking Anxiety Reduction Kit: Modul Pembelajaran Adaptif dengan Integrasi Fitur Analisis Ekspresi Wajah untuk Mengurangi Kecemasan Berbicara Pelajar Bahasa Inggris
2025,PKMK,Prototype Smart Integration Treatment and Monitoring Devices Pada Penderita Hipertensi Fluktuatif Sebagai Swift Intervension The Silent Killer.
2025,PKMK,Biotrash : Tempat Sampah Cerdas dengan Sistem Bio-Degradasi untuk Penguraian Limbah Plastik PET Terintegrasi Aplikasi Mobile
2025,PKMK,Inovasi Teknologi Sensor Crowsys Berbasis Automasi Mandiri untuk Pencegahan Hama Avifauna pada Area Pertanian
2025,PKMK,Teknologi Wearable Headband Berbasis Deep Learning untuk Obstacle Detection dengan Interactive Voice Guidance guna Membantu Mobilitas Tunanetra
2025,PKMPI,Automatic Dual Slicer Berbasis Rotary Curved Blade untuk Meningkatkan Produktivitas Usaha Keripik Tempe dan Pisang Laksana Kita Kabupaten Malang
2025,PKMPI,Implementasi Teknologi Pengeringan dengan Menggunakan Radiasi Infrared Otomatis untuk Peningkatan Kualitas Produksi Tjungkup Batik di kecamatan Tumpang
2025,PKMPM,BRIGHT: Pengembangan Wisata Budaya dan Alam Brakseng Berbasis Internet of Things Melalui Optimalisasi Kelompok Informasi Masyarakat
2025,PKMPM,"EcoChar: Pemberdayaan Karang Taruna dalam Penerapan Biochar dan Pupuk Organik Berbasis Bioresource sebagai Solusi Pertanian Berkelanjutan di Desa Sidodadi, Malang"
2025,PKMPM,Program Social Room: Upaya Penguatan Social Awareness melalui Teori Ekologi Bronfenbrenner di Lembaga Pembinaan Khusus Anak Kelas I Blitar'
2025,PKMPM,Sriwat: Pemberdayaan Kelompok PKK Dusun Watutumpeng dalam Budidaya Ubi Ungu sebagai Upaya Peningkatan Ekonomi Kreatif Berbasis Small-Scale Sustainable Agriculture
2025,PKMRE,Inovasi Gel Biomaterial Berbasis Kalsium Karbonat dan Fosfor dari Limbah Cangkang Litopenaeus Vannamei sebagai Alternatif Pengganti Pen Tulang Biokompatibel
2025,PKMRE,Sintesis Hijau Nanokomposit Fe3O4/Mesoporous Silica Nanoparticles (MSNs) Limbah Tebu untuk Aplikasi Drug Delivery System (DDS) Kanker Payudara
2025,PKMRE,Sintesis Patch Biofilm Antiinflamasi dan Antiinfeksi dari Ekstrak Kulit Nanas dan Kulit Bawang Merah untuk Optimalisasi Penyembuhan Luka Dekubitus
2025,PKMRSH,Eksplorasi Penggunaan Bahasa Makian Gen-Z dan Gen-Alpha dalam Wacana Media Sosial Sebagai Rekomendasi Pendidikan Etika Digital Menuju Indonesia Emas 2045
2025,PKMRSH,I am in the Wrong Body: Analisis Disforia Gender pada Laki-laki Feminin dalam Perspektif Teori Kepribadian Psikososial
2025,PKMK,CHEMLIT XR: Inovasi Alat Praktikum Berbasis Sensor Terintegrasi Kamera Untuk Menampilkan Objek AR dan Mengakses Kelas Virtual Reality Berbantuan AI
2025,PKMPI,Sistem Pemilah Sampah Otomatis Dengan Pemanas Plastik Untuk Komunitas Lokal Manado Micro Recycling Centre
2025,PKMPM,Galaktika Project: Inovasi Produk Edukatif AR Kolaboratif melalui Assemblr Edu dan Canva untuk Optimalisasi Proyek P5 dan Literasi Digital Berkelanjutan
2025,PKMPM,Implementasi Prototipe Bio-Baterai Ampas Kopi dalam Upaya Mendukung Program Literasi Sains Siswa di SMP Negeri 3 Tondano
2025,PKMPM,Ngoding bareng siswa SMA 2 Tondano melalui pelatihan Matlab untuk visualisasi Eksperimen Fisika berbasis Komputasi
2025,PKMRSH,Apakah Rokok Vape Lebih Aman?: Eksplorasi Persepsi dan Tren Merokok Vape Pada Perempuan Minahasa di Era Digital
2025,PKMK,FLOBU: Inovasi Biodegradable Floral Foam Limbah Ampas Tebu Solusi Produk Eco- Friendly
2025,PKMK,OVULESS: WETFOOD ANTIBABY UNTUK KUCING (FELIS CATUS) BERBASIS RED DEVIL DANAU TOBA
2025,PKMK,AgriNex: Agricultural Growth & Nutrient EXchange Sebagai Orkestrasi IoT Dalam Optimasi Pemupukan Otonom Untuk Pertanian Modern Menuju Swasembada Pangan
2025,PKMK,PosturFit: Inovasi Pemantauan Postur Atlet Berbasis Sensor Real-Time dengan Evaluasi Ergonomi RULA-REBA untuk Pencegahan Cedera dan Optimasi Performa
2025,PKMK,WEARABLE TEACH ASSISTANCE : PENGIRIM BRAINWAVES DALAM MEMONITOR RESPON PELAJAR DOWN SYNDROME SAAT PEMBELAJARAN MENGGUNAKAN ELECTROENCEPHALOGRAPHY (EEG)
2025,PKMPI,Smart GreenHeat: Inovasi Mesin Pengering Limbah Peternakan dengan Kendali Pintar Berbasis Mikrohidro untuk Meningkatkan Produksi Pupuk pada BUMDes Sukamaju
2025,PKMPM,BIOCIRCULAR: SIRKULASI LIMBAH ORGANIK BERBASIS BIOGAS-BIOELECTROCHEMICAL DAN BIOSLURRY UNTUK ENERGI MANDIRI RUMAHAN DI DESA BINJAI BARU
2025,PKMPM,MITIGASI KRISIS BILAL JENAZAH DI ERA GENERASI Z BERBASIS SCIENCE TECHNOLOGY ENGINEERING AND MATHEMATICS
2025,PKMPM,REHABILITASI ANAK BINAAN BERBASIS HYPNOTEACHING LABORATORIUM ALAM DI LEMBAGA PEMBINAAN KHUSUS ANAK KELAS 1 MEDAN TANJUNG GUSTA
2025,PKMPM,TUTURA: EDUKASI INKLUSIF BERBASIS TAKTIK-AUDIO UNTUK MENINGKATKAN PEMAHAMAN NUMERASI MATEMATIKA KONTEKSTUAL BAGI SISWA TUNANETRA
2025,PKMRE,PABRIKASI PUPUK LEPAS LAMBAT NANOKARBON/ALGINAT/NANOSELULOSA TERADSORPSI Fe(II) DARI LIMBAH TANDAN KOSONG KELAPA SAWIT SEBAGAI MIKRONUTRIENT TANAMAN
2025,PKMRE,SINTESIS KOMPOSIT POLIMER BERPORI DARI LIMBAH PLASTIK DENGAN KARBON AKTIF TANDAN KOSONG KELAPA SAWIT UNTUK ADSORPSI LIMBAH CAIR INDUSTRI SAWIT
2025,PKMRSH,Harangan Rarangan: Hutan Sakral sebagai Warisan Kearifan Lokal untuk Sustainability dan Stretegi Mitigasi Bencana di Kabupaten Mandailing Natal
2025,PKMRSH,Restorasi Sungai: Keberlanjutan Revitalisasi Etnozoologi Sungai Wampu dalam Analisis Ekologi Budaya Berbasis Ekoenzim Guna Mewujudkan Environmental Friendly di Kecamatan Bahorok
2025,PKMVGK,CLAIM DEEPFAKE MELALUI UMPAN BALIK ARTIFICIAL INTELLIGENCE
2025,PKMK,Bantomint Chewable Herbal Toothbites Ekstrak Daun Leersia hexandra sebagai Inovasi Perawatan Gigi Tanpa Air untuk Mencegah Infeksi Streptococcus mutans
2025,PKMK,Fruiteez Dadiah: Inovasi Es Krim Probiotik Berbasis Yoghurt Khas Minangkabau sebagai Upaya Preventif Stunting sekaligus Revitalisasi Kuliner Tradisional
2025,PKMK,Inovasi Bisnis Teknologi Pengusir Hama Pertanian Padi Berbasis Internet of Things Terintegrasi Solar Cell
2025,PKMK,MangiSort : Alat Sortir Manggis berbasis machine learning menggunakan computer vision dalam Meningkatkan Jaminan Mutu para penghasil manggis
2025,PKMPI,TEKALU: Inovasi Teknologi Mesin Produksi Kue Ladu Sebagai Upaya Peningkatan Produktivitas dan Profitabilitas UMKM Ladu Arai Pinang One
2025,PKMPM,AR-ENERGY: Revitalisasi Karang Taruna Melalui Pengolahan Pinang Menggunakan Biogas-Powered Dryer Guna Menciptakan Kemandirian Kolektif Berbasis Potensi Lokal Desa Sipinang
2025,PKMPM,Home Industry Cinnamon: Inovasi olahan Kayu Manis Menggunakan Pendekatan Pentahelix untuk Meningkatkan Kemandirian Ekonomi Lokal Kelompok PKK Nagari Malalak Barat
2025,PKMPM,Mindful Empowerment Approach: Program Penguatan Ketahanan Emosional Narapidana Perempuan Berbasis Mental Strength Framework
2025,PKMPM,"SULUANG: Pemberdayaan Kelompok PKK Desa Singkaring untuk Meningkatkan Kemandirian Ekonomi Berkelanjutan melalui Metode EIS (Empowerment, Innovation, and Sustainability)"
2025,PKMRE,Aktivitas Antimikroba Cuka Niro Terhadap Mikroba Patogen Serta Kemampuannya Dalam Menurunkan Ekspresi Sitokin Pada Makrofag
2025,PKMRE,Analisis Stabilitas Batuan dan Ventilasi serta Strategi Mitigasi Bencana untuk Pengembangan Wisata Tambang Aman di Terowongan Mbah Soero Sawahlunto
2025,PKMRE,Formulasi dan Uji Efektivitas Antimikroba Tablet Effervescent Ekstrak Kulit Jeruk Nipis dan Asam Jawa sebagai Dekontaminan Buah dan Sayur
2025,PKMRE,Inovasi Antiseptik Alami: Efektivitas Kombinasi Kulit Pisang Kepok (Musa balbisiana)-Daun Gambir (Uncaria gambir Roxb) dalam Mempercepat Penyembuhan Luka
2025,PKMRE,Next-Gen Oral Care: Inovasi Bioaktif Gambir Gum sebagai Antimikroba Alami Berbasis Tumbuhan
2025,PKMRE,SINTESIS DAN KARAKTERISASI HIDROKSIAPATIT DARI LIMBAH CANGKANG TELUR AYAM (Gallus gallus domesticus) DENGAN MODIFIKASI ION STRONSIUM SEBAGAI DRUG DELIVERY SYSTEM
2025,PKMRSH,GRODELOS (Growing Independent Development Skills):Terapi Okupasi Berbasis Game Android sebagai Upaya Latihan Kemandirian pada Anak Intellectual Disability Ringan
2025,PKMRSH,"Menelusuri Akar Perilaku Judi Online pada Gen Z: Analisis Faktor, Dampak, dan Strategi Preventif melalui Pendekatan Theory of Planned Behavior"
2025,PKMRSH,Sinergi Kearifan Lokal Rimbo Larangan dan Geographic Information System untuk Pengelolaan Hutan Lindung Berbasis Masyarakat di Kecamatan Sijunjung
2025,PKMVGK,SISEBE: Innovation Smart System for Evacuation and Disaster Mitigation Strategy dalam Meningkatkan Kesiapsiagaan Masyarakat Sekitar Lereng Gunung Marapi.
2025,PKMK,Savera: Inovasi Foot Spray Organik dari Ekstrak Daun Kecombrang dan Aloe Vera untuk Menghilangkan Bau dan Melembapkan Kaki
2025,PKMPM,"Bahas(Aku), Jiwaku: Optimalisasi Psychologycal Well-Being melalui Trigatra Bangun Bahasa pada Anak-anak Panti Asuhan Muawanah Semarang"
2025,PKMPM,Wening Ati: Penguatan Welas Asih Diri Guna Meningkatkan Kualitas Hidup Lansia di RPSLU Wening Wardoyo Semarang melalui Pendekatan Mindfulness
2025,PKMRE,Hydrogel Wound Dressing Berbasis Biokomposit Alginat–Kitosan Kuaterner dan Ekstrak Propolis untuk Penyembuhan Luka Bakar Derajat II
2025,PKMRE,Inovasi Bioplastik Kitosan Sisik Ikan Bandeng dan Pati Daun Kelor dengan Ekstraksi Natural Deep Eutectic Solvents sebagai Kemasan Ramah Lingkungan
2025,PKMRE,Inovasi Nanokomposit Carbon Quantum Dots Berbasis Kulit Jeruk Terdoping N/TiO2 sebagai Fotodegradator Limbah Pewarna Methyl Orange
2025,PKMRE,Inovasi Transdermal Patch Berbasis Nanokomposit Ekstrak Daun Sirih Merah dan Daun Tapak Liman sebagai Wound Healing Luka Gangren Diabetes Melitus
2025,PKMRSH,Bagong's Smart: Bridging Literacy of Javanese Script melalui Game Based Challange Bernuansa Traditional Javanese Culinary bagi Anak Penyandang Tunanetra
2025,PKMRSH,Fear of Missing Out in the Cryptocurrency Era: Kajian Mixed Methods Pengambilan Keputusan Investasi Generasi Z melalui Lensa Behavioral Finance
2025,PKMRSH,Menyelami Makna Hamemayu Hayuning Bawana dalam Mengatasi Trauma Korban Sekstorsi ditinjau dari Perspektif Post Trauma Growth Theory
2025,PKMRSH,POTRAME: Inovasi Pop-Up Book Berbasis Augmented Reality Pada Jajanan Tradisional Khas Nusantara Guna Meningkatkan Pemahaman Matematis Materi Bangun Ruang
2025,PKMRSH,ROBO-VR: Optimalisasi Numerical Literacy Skills Melalui Roblox Virtual Reality pada Replika Semarang Historical Building Terintegrasi Challenge Based on Ethnomathematics Learning
2025,PKMK,EyeSphere: inovasi multi-diagnostik dini gangguan Oftalmologi melalui klasifikasi citra retina berbasis deep learning terintegrasi IoT untuk pencegahan disfungsi visual
2025,PKMK,KidySense: Deteksi Dini Gagal Ginjal Berbasis Biosensor dan Tiny Machine Learning Sebagai Upaya Pencegahan Gagal Ginjal Kronis pada Anak.
2025,PKMPM,Arkanesa: Penguatan Karakter Antiperundungan dengan Metode Social Emotional Ethical Learning Berbasis Budaya Lokal Wayang Krucil pada Anak-Anak Pesisir Kenjeran
2025,PKMPM,BIPER (Bingo Perca Ceria): Media Pembelajaran Berbasis Game dari Limbah Kain untuk Anak Disleksia di SDN Sumur Welut III
2025,PKMPM,Boosting ABH: Penguatan Digital Skills untuk Meningkatkan Work Proficiency dalam Rehabilitasi Anak Berhadapan dengan Hukum di UPT PRSMP Surabaya
2025,PKMPM,Portmath : Aplikasi Virtual Laboratory Berbasis Differentiated Learning Terintegrasi Augmented Reality Untuk Meningkatkan Keterampilan Numerasi Siswa SMP Negeri 15 Surabaya
2025,PKMRE,Pemanfaatan Minyak Jelantah Sebagai Prekursor Biogrease dengan Graphene-Based Nanofluids dan Curcumin untuk Aditif Penguat dalam Optimalisasi Kinerja Pelumas Mesin
2025,PKMRE,Potensi Ekstrak Daun Bakung (Hymenocallis littoralis) sebagai Antiinflamasi pada Acute Kidney Injury: Studi In Silico dan In Vivo
2025,PKMRE,Recovery Ulkus Diabetikum Berbasis Nanokomposit MgO/CuO-Moringa Oleifera
2025,PKMRE,SELASABAR (Selada Laut sebagai Separator Baterai): Inovasi Biomaterial Ulva Lactuca Guna Mendukung Program Energi Bersih Ramah Lingkungan
2025,PKMRE,Terapi Fotodinamik Kanker Payudara Berbasis PhotosensitizerNano Core-Shell α-Fe2O3@Au dengan Garcinia mangostana L.
2025,PKMRSH,Balaka Raksa Sebagai Wujud Intervensi Sosial Terhadap Perilaku Komunikasi Anak Jalanan: Studi Sosiokultural Untuk Perlindungan Anak
2025,PKMRSH,Edugame SITAKORA berbasis Virtual Reality dan Teori Bermain Vygotsky untuk meningkatkan kesadaran lingkungan anak-anak di SDN Mulyoagung Bojonegoro
2025,PKMRSH,Pengembangan Biblioterapi dengan Konten Sastra-Musik-Grafis Berbasis Tradisi Lisan Jawa Sebagai Media Terapi Bagi Kepribadian Ambang (Borderline Personality)
2025,PKMVGK,FARMORA: Smart Aquaponic Reservoir Berbasis Artificial Intelligence of Things dengan Pendekatan Bioremediasi Mewujudkan Kemandirian Pangan di Morokrembangan Kota Surabaya
2025,PKMK,BeetrassSoap: Sabun Cair Bit-Sereh 3 in 1 Ramah Lingkungan sebagai Inovasi Skincare Anti-stres dan Pelembab Alami Kulit Kering
2025,PKMK,BlasOryzin: Biofungisida Fermentasi Jerami dengan Konsorsium Mikroba untuk Cegah Hama Blas dan Tingkatkan Ketahanan Tanaman Padi
2025,PKMK,COVATAB: Tablet Pembersih Gigi Sulfat-Free dari Tempurung Kelapa-Sekam Padi untuk Menghilangkan Plak dan Mencerahkan Gigi
2025,PKMPI,SmartCleaner: Inovasi Sistem Pembersih Bertenaga Surya dan Monitoring Amonia untuk Optimasi Produktivitas Peternakan Sapi pada Kelompok Tani Ngudi Makmur
2025,PKMPM,Digitalisasi Sekolah Sungai Kampung Kali Code Cokrodiningratan dalam Upaya Optimalisasi Edukasi Lingkungan dan Mitigasi Bencana
2025,PKMPM,"Pelita Aksara Pelangi Anak: Enkulturasi Sastra sebagai Pembangunan Karakter pada Anak-Anak di Kelurahan Trimulyo, Kota Semarang."
2025,PKMRE,Dissolved Microneedle Patch Berbasis Fitokimia Saponin-Flavonoid: Inovasi Terapi Luka Diabetes Terinfeksi MRSA
2025,PKMRE,Formulasi Nano-fertilizer CDs/SiO₂/CaO Berbahan Dasar Limbah Tongkol Jagung dan Cangkang Telur Sebagai Growth Booster Hidroponik Tanaman Cabai Rawit
2025,PKMRE,Gel Nano-Hidroksiapatit Berbasis Cangkang Keong Macan: Inovasi Biokomposit Kurma Ajwa/Siwak/Propolis untuk Remineralisasi Enamel Gigi
2025,PKMRE,Green Synthesis Fotokatalis Cu₂O/TiO₂ Nanotube Arrays Menggunakan Polifenol Kulit Pisang untuk Deteksi Pb²⁺ dalam Air
2025,PKMRE,Inovasi Biomimetic Liposom Berbasis Kitosan-Andrographolide Daun Sambiloto sebagai Drug Delivery System untuk Terapi Paru-Paru pada Penderita Tuberkulosis
2025,PKMRE,Inovasi Nanogel Padat Liposomal Penghantar Bahan Aktif Ekstrak Kulit Bawang Merah sebagai Antiviral HCV
2025,PKMRE,Inovasi Topical Powder Wound Dressing Berbasis Nanostructured Lipid Carrier Asiaticoside Pegagan untuk Penyembuhan Ulkus Diabetikum
2025,PKMRSH,Analisis Representasi Peran Perempuan Sedulur Sikep dalam Ritual Adat Tebus Laku Guna Mendukung Misi Penguatan Kesetaraan Gender di Indonesia
2025,PKMRSH,Brain Drain : Dampak Keputusan Beasiswa LPDP Tidak Harus Pulang terhadap Perspektif Mahasiswa Gen-Z Yogyakarta Menuju Indonesia Emas 2045
2025,PKMRSH,"Eksplorasi Falsafah Tutur, Uwur, Sembur dalam Budaya Sekolah Dasar Muhammadiyah di Yogyakarta: Kajian Etnografi Penguatan Tata Krama Berbahasa Generasi Alpha"
